ID,Country,PA_Days,VA_Weekly_Days,VA_Daily_Hours,MIA_Weekly_Days,MIA_Daily_Hours,Sedentary_Daily_Hours,Hours_Slept,Uni_Facilities,Smoking_Habits,Alcohol_Drinks,Fruits,Veg,Fastfood,Sugary_Drinks,Optimism,Relaxedness,Coping,Closeness,University,Year,Gender,BMI,GPA,Campus,Sports_Club
3300,ID,0,0,0.0,0,0.0,8.25,9.0,1,5,0,2,3,3,1,4,4,4,4,UI,1,M,19.81405274,4.0,2,2
2810,ID,0,0,0.0,1,4.25,13.75,7.75,1,5,10,1,1,3,3,2,4,3,3,UI,1,M,20.17325264,3.6,2,2
1895,ID,1,0,0.0,0,0.0,3.25,7.25,1,5,0,2,3,1,1,2,3,4,2,UGM,1,M,18.59012493,3.8,2,2
3723,ID,3,0,0.0,3,2.25,13.5,4.75,1,5,0,3,3,3,4,4,5,3,5,UI,1,M,19.14672216,3.7,2,2
5921,ID,2,0,0.0,0,0.0,9.75,6.75,2,5,0,1,2,1,1,3,4,2,4,UA,1,M,21.60410478,3.7,2,2
3356,ID,1,0,0.0,1,4.25,4.25,8.75,1,5,0,1,1,2,2,4,2,3,3,UI,1,M,19.46740129,3.7,2,2
5841,ID,1,0,0.0,1,2.25,4.25,10.25,1,5,0,3,3,4,1,4,4,4,4,UA,1,M,19.22768787,3.9,2,2
1664,ID,1,1,3.25,3,3.75,9.25,9.25,1,4,0,3,3,2,1,4,4,2,3,UGM,1,F,24.22145329,3.9,2,2
2542,ID,2,2,3.25,2,3.25,9.25,7.75,1,2,1,2,4,3,2,5,5,5,3,UGM,1,F,22.49134948,3.8,2,2
5484,ID,1,3,2.25,3,1.75,7.25,8.75,2,5,0,1,1,3,2,4,2,4,4,UI,1,F,21.2585034,3.6,2,2
2352,ID,3,0,0.0,0,0.0,12.25,10.25,1,5,0,2,6,3,4,3,5,3,3,UGM,4,M,19.11111111,3.7,2,2
4366,ID,0,0,0.0,0,0.0,6.25,9.5,1,5,0,1,2,4,4,4,4,3,3,UI,1,M,26.37023814,3.7,2,2
3640,ID,3,1,2.25,1,1.75,4.25,7.75,1,5,0,1,1,4,8,3,4,4,4,UI,1,F,19.13580247,3.9,2,2
2463,ID,5,5,2.75,5,2.75,9.25,7.25,1,5,0,1,1,1,2,4,5,4,2,UGM,1,F,20.51508648,3.3,2,2
2258,ID,1,0,0.0,0,0.0,13.25,8.75,2,5,0,2,3,1,4,3,3,3,2,UGM,1,M,19.11111111,3.8,2,2
3875,ID,0,1,2.25,0,0.0,6.5,5.75,1,5,0,2,2,1,4,5,3,4,3,UI,1,M,18.02595738,3.4,2,2
3754,ID,0,0,0.0,0,0.0,15.25,3.75,1,4,0,1,1,4,7,3,3,2,2,UI,1,M,21.8299522,3.8,2,2
4320,ID,1,1,3.75,5,3.0,13.5,10.5,2,5,0,1,1,1,4,3,3,3,4,UI,1,M,19.47340663,3.2,2,2
2921,ID,0,0,0.0,1,1.75,13.25,5.5,1,5,0,2,1,8,3,3,3,3,3,UI,1,M,20.3125,3.6,2,2
1679,ID,2,0,0.0,0,0.0,12.25,9.75,1,5,0,1,8,6,8,3,3,4,4,UGM,1,M,21.09375,3.8,2,2
4191,ID,3,1,2.75,2,2.75,4.25,8.25,1,5,0,3,3,4,2,5,5,5,4,UI,1,M,23.23345618,3.9,2,2
2626,ID,1,0,0.0,2,4.25,3.25,9.75,1,5,0,2,2,2,4,2,2,3,4,UI,1,M,27.88761707,3.8,2,2
1638,ID,7,0,0.0,0,0.0,7.0,9.75,1,5,0,1,1,2,3,5,5,3,5,UGM,1,M,18.73048907,3.8,2,2
2143,ID,1,0,0.0,0,0.0,5.25,7.75,1,5,0,1,2,2,4,3,4,4,5,UGM,1,M,21.92612582,3.6,2,2
5750,ID,0,0,0.0,0,0.0,5.25,2.25,1,5,0,1,1,5,4,3,4,4,4,UA,1,M,19.23356075,3.3,2,2
2301,ID,3,0,0.0,6,1.75,2.25,2.75,1,5,0,3,3,2,2,5,5,5,5,UGM,1,M,20.0,3.5,1,2
5170,ID,1,0,1.25,0,1.25,4.25,4.25,1,5,0,1,1,2,2,2,3,2,4,UI,1,M,24.4646016,3.8,2,2
5715,ID,0,0,0.0,0,0.0,13.25,4.75,2,4,0,1,1,5,1,3,5,4,3,UA,1,F,18.37682515,,2,2
2619,ID,5,5,3.25,5,3.25,9.25,2.75,1,5,0,3,3,3,2,3,2,3,2,UI,4,M,26.50211621,3.8,2,2
4410,ID,4,3,1.5,4,2.0,5.25,8.75,1,5,0,2,2,3,3,4,4,3,2,UI,1,F,26.7755102,3.9,2,1
5411,ID,2,2,2.5,0,0.0,5.5,8.0,1,5,0,3,4,6,5,4,4,3,4,UI,1,M,25.390625,3.4,2,2
5002,ID,4,1,3.25,1,3.25,5.25,7.75,1,5,0,3,2,1,2,5,5,4,4,UI,1,F,22.58955144,3.8,2,1
3211,ID,0,0,0.0,0,0.0,13.25,8.75,2,5,0,2,1,2,1,3,3,3,3,UI,1,M,23.14725512,3.5,2,2
4556,ID,0,0,0.0,0,0.0,11.25,2.75,1,5,0,3,2,2,4,4,4,4,4,UI,1,M,24.97704316,3.4,2,1
4368,ID,4,4,3.25,0,0.0,3.75,6.75,1,5,0,1,1,2,2,3,4,4,4,UI,1,F,25.92592593,3.9,2,2
3644,ID,1,0,0.0,0,0.0,3.25,8.5,1,5,0,3,1,1,2,4,3,4,4,UI,1,M,22.0603538,3.2,2,2
2199,ID,1,0,0.0,0,0.0,5.25,7.25,1,5,0,1,6,1,3,3,4,3,3,UGM,1,M,22.21296682,3.4,2,2
5959,ID,2,0,0.0,0,0.0,6.25,9.75,1,5,0,3,2,2,3,3,4,3,4,UA,3,M,17.64705882,3.3,1,2
3315,ID,1,1,2.25,1,3.25,4.25,6.75,1,5,0,3,3,2,2,3,5,5,5,UI,1,M,21.09375,3.7,2,2
5818,ID,1,1,2.25,1,2.25,3.25,9.75,2,5,0,1,2,3,3,3,3,3,3,UA,1,M,22.94811574,3.7,2,2
3538,ID,2,2,1.75,2,3.0,5.25,10.75,1,4,0,8,3,2,2,3,3,3,3,UI,1,F,18.5178041,3.9,2,1
4034,ID,1,2,2.25,2,2.75,10.0,7.5,1,5,0,3,3,3,3,4,5,2,2,UI,1,F,25.82644628,3.3,2,2
5335,ID,2,0,0.0,1,2.75,15.25,9.25,1,5,0,1,1,1,2,3,3,4,4,UI,1,M,23.01117686,3.5,2,2
3772,ID,0,0,0.0,0,0.0,5.25,8.0,1,5,0,2,5,6,5,2,4,2,4,UI,1,M,20.66115702,3.8,2,2
4755,ID,5,3,3.25,3,3.25,7.25,8.25,2,5,0,1,1,1,1,3,4,3,2,UI,1,F,17.30103806,3.9,2,2
5703,ID,7,0,0.0,7,4.0,6.25,8.75,2,5,0,1,2,1,1,4,4,4,4,UA,2,M,29.38475666,3.2,2,2
2678,ID,1,1,2.25,1,2.25,4.25,9.75,1,5,0,1,1,3,3,3,4,3,3,UI,4,M,21.40309156,3.7,1,2
4970,ID,7,1,4.75,5,3.75,5.75,9.75,1,5,0,3,2,2,1,3,3,3,2,UI,1,M,23.10843458,3.9,2,2
5748,ID,0,0,0.0,0,0.0,5.25,6.75,1,5,0,3,5,1,3,4,4,4,4,UA,1,M,20.02884153,3.6,2,1
3226,ID,1,0,0.0,0,0.0,2.5,2.75,1,5,0,1,1,1,1,5,5,5,5,UI,1,F,19.13265306,3.4,1,2
2032,ID,0,0,0.0,0,0.0,5.75,5.75,1,5,0,3,3,1,1,3,3,3,3,UGM,1,M,19.56295525,3.6,2,2
1708,ID,0,0,0.0,0,0.0,5.75,2.75,1,5,0,2,2,6,3,5,5,5,5,UGM,1,M,19.22768787,3.8,2,2
3134,ID,1,0,0.0,0,0.0,6.25,6.75,1,5,0,1,3,3,4,2,3,4,3,UI,1,M,23.87511478,3.4,2,2
1729,ID,2,3,2.25,2,2.0,7.25,7.75,1,4,0,1,2,1,3,4,3,4,3,UGM,2,F,27.70083102,3.9,2,1
2183,ID,1,0,0.0,0,0.0,4.25,6.75,2,5,0,2,3,1,2,4,5,3,2,UGM,1,F,22.40817899,3.5,2,2
3625,ID,2,4,1.5,0,0.0,10.75,11.5,1,5,0,2,2,2,3,4,3,4,4,UI,1,M,23.33546614,3.2,2,2
4087,ID,3,2,3.25,5,2.25,9.25,9.75,1,2,0,3,3,2,6,5,5,5,5,UI,1,F,18.9370029,3.2,2,1
2129,ID,3,0,0.0,3,2.25,6.25,10.5,1,5,0,3,3,3,3,3,4,3,2,UGM,1,M,23.63403301,3.7,2,2
5385,ID,2,0,0.0,1,2.25,11.25,3.25,2,5,0,1,3,3,3,3,4,4,4,UI,1,F,17.56965112,3.6,2,2
3095,ID,1,1,3.75,5,2.75,13.25,7.75,2,5,0,1,2,3,3,4,4,4,3,UI,1,F,23.38868656,3.9,2,2
2242,ID,3,0,0.0,2,2.75,4.25,8.75,1,5,0,1,2,1,3,3,4,3,4,UGM,1,M,16.44736842,3.5,2,2
5912,ID,7,0,0.0,5,1.75,13.25,8.25,2,5,0,1,4,1,4,5,1,3,3,UA,1,F,23.10843458,4.0,2,2
5273,ID,0,0,0.0,0,0.0,5.25,8.5,2,5,0,4,2,4,4,2,3,3,4,UI,1,M,25.390625,3.5,2,2
2780,ID,3,3,2.25,0,0.0,9.25,5.25,1,5,0,1,1,6,4,4,4,3,4,UI,4,F,22.85714286,3.6,2,2
2963,ID,6,4,1.5,2,2.0,1.25,6.75,2,5,0,1,1,3,1,4,5,2,4,UI,1,F,22.20408163,3.4,2,2
3230,ID,3,0,0.0,3,1.75,6.25,8.75,1,5,0,1,1,5,6,2,3,2,2,UI,1,F,18.36900337,3.5,2,2
2284,ID,1,0,0.0,0,0.0,2.5,10.0,1,5,0,6,6,3,2,1,1,3,5,UGM,1,M,22.58270917,3.4,2,1
3599,ID,0,0,0.0,0,0.0,2.25,8.75,1,5,0,1,2,3,3,3,3,3,3,UI,1,M,19.13265306,3.9,2,2
5754,ID,3,4,1.75,4,4.75,5.25,8.75,1,5,0,1,1,2,3,3,4,4,5,UA,1,M,21.23057202,,2,2
2652,ID,2,1,2.75,2,1.75,9.25,9.5,1,5,0,1,1,3,3,4,4,4,4,UI,3,M,19.13265306,,2,2
4528,ID,0,0,0.0,0,0.0,5.75,8.0,1,5,0,1,1,4,1,4,2,3,3,UI,1,F,22.30814991,3.8,2,2
1688,ID,1,0,0.0,0,0.0,13.25,7.75,2,5,0,1,1,3,6,4,1,3,3,UGM,1,M,23.11111111,3.7,2,1
5968,ID,3,0,0.0,0,0.0,11.75,2.75,1,5,0,2,4,2,8,4,4,4,4,UA,1,F,30.42184965,3.8,2,2
2809,ID,3,2,2.25,1,2.25,5.25,7.25,1,5,1,3,3,1,3,4,3,4,5,UI,3,M,23.828125,3.6,2,1
5732,ID,1,0,0.0,1,2.75,6.75,5.75,1,5,0,2,1,1,2,4,4,4,4,UA,3,M,26.5625,3.5,2,2
2036,ID,1,0,0.0,0,0.0,8.75,7.75,1,5,0,3,3,3,4,4,2,3,4,UGM,1,M,17.83590963,3.7,2,2
3882,ID,2,1,1.75,1,2.0,2.25,7.25,1,5,0,3,3,5,3,3,4,3,4,UI,1,M,21.71925011,3.3,2,2
3728,ID,4,0,0.0,2,2.0,11.25,7.0,1,5,0,1,1,1,7,2,3,2,2,UI,1,M,18.73048907,3.3,2,2
3175,ID,0,0,0.0,0,0.0,6.25,6.75,1,4,0,1,1,2,2,3,4,3,3,UI,1,F,27.10204082,3.2,2,2
3408,ID,1,0,0.0,0,0.0,7.5,8.75,1,5,0,2,1,3,2,3,4,3,4,UI,1,M,19.11111111,3.6,2,1
5941,ID,2,0,0.0,0,0.0,6.25,8.75,1,5,0,1,2,3,2,4,3,2,2,UA,1,F,18.59113034,3.7,2,2
6003,ID,0,0,0.0,0,0.0,14.25,3.0,1,5,0,1,3,1,3,2,1,2,4,UA,3,M,20.82465639,3.9,2,2
5768,ID,2,2,2.25,2,2.25,3.25,7.75,1,5,0,3,3,4,4,4,5,4,3,UA,2,M,22.65625,3.5,2,1
4615,ID,3,0,0.0,0,0.0,8.25,9.75,2,4,1,1,2,2,2,4,4,4,3,UI,1,M,20.93212012,3.8,2,1
3992,ID,2,2,2.25,1,2.25,6.25,6.25,1,3,0,1,1,1,2,3,3,3,3,UI,1,M,18.02595738,3.9,2,2
4159,ID,4,0,0.0,7,2.25,4.25,4.25,2,4,0,6,7,6,2,4,4,3,5,UI,1,M,18.28989483,3.8,2,1
1873,ID,4,0,0.0,0,0.0,6.25,7.75,1,5,0,1,2,1,4,3,5,4,2,UGM,1,F,26.7299275,3.5,2,2
4668,ID,2,1,1.75,1,2.75,3.75,7.75,1,5,0,1,1,2,4,4,4,4,4,UI,1,M,18.75,3.5,2,2
5845,ID,2,0,0.0,1,2.0,7.25,6.25,2,5,0,3,2,5,4,3,5,4,3,UA,1,M,19.53125,3.9,2,2
4927,ID,0,1,3.5,0,0.0,12.0,5.75,1,5,0,1,1,3,5,3,2,2,3,UI,1,F,17.7154195,3.5,2,2
1990,ID,0,3,2.25,0,0.0,13.25,8.5,1,1,0,2,1,2,8,4,2,4,4,UGM,2,F,29.41176471,3.5,2,2
4099,ID,2,0,0.0,2,3.0,9.5,9.5,2,5,0,1,2,4,3,4,4,3,4,UI,1,M,20.39542144,3.7,2,2
5326,ID,0,0,0.0,0,0.0,15.5,8.0,2,5,0,1,2,2,1,4,3,3,2,UI,1,M,23.30558859,3.6,2,2
3505,ID,7,0,0.0,5,2.25,8.25,7.75,1,5,2,6,3,4,7,5,4,4,3,UI,1,F,23.26869806,3.8,2,2
4445,ID,1,0,0.0,1,2.25,4.25,9.0,1,5,0,1,1,2,2,4,4,3,3,UI,1,M,20.19509221,3.6,2,2
4474,ID,3,3,1.75,3,1.75,9.25,8.25,1,5,0,2,1,3,1,3,4,3,4,UI,1,M,23.62444749,3.7,2,2
2299,ID,3,0,0.0,0,0.0,3.75,7.75,1,5,0,2,4,1,1,2,1,4,3,UGM,1,M,19.22337562,3.9,2,2
3993,ID,3,2,2.5,1,3.0,2.75,10.75,1,5,0,2,2,4,2,3,3,3,3,UI,1,F,23.19831507,3.4,2,2
4373,ID,1,0,0.0,0,0.0,6.75,6.75,1,5,0,4,1,4,2,3,4,3,2,UI,1,M,20.56880661,3.5,2,2
5792,ID,3,3,2.25,1,2.0,9.25,9.0,1,5,0,1,2,2,2,5,3,4,2,UA,3,M,21.484375,3.7,2,1
2917,ID,0,0,0.0,0,0.0,11.25,5.75,2,5,0,1,1,2,2,2,1,2,1,UI,1,M,17.89802289,3.7,2,2
5618,ID,1,0,0.0,7,2.0,12.75,8.25,1,3,0,8,8,8,8,1,3,3,4,UI,1,F,19.03114187,3.5,2,2
5255,ID,1,1,1.75,1,1.75,3.25,7.75,1,5,0,1,3,1,1,4,4,3,3,UI,1,M,18.81892431,,2,2
3967,ID,1,0,0.0,0,0.0,3.25,9.75,1,5,0,1,1,3,3,3,5,3,3,UI,1,F,25.2493372,3.4,2,2
5672,ID,7,0,0.0,1,2.25,6.25,7.75,1,5,0,1,2,1,2,3,4,3,3,UI,2,M,20.2020202,,2,2
5005,ID,3,5,2.25,0,0.0,14.25,4.75,2,5,0,5,3,4,4,2,3,3,4,UI,1,M,24.97398543,3.8,2,2
6008,ID,3,0,0.0,0,0.0,11.25,9.25,1,5,0,4,6,1,1,4,4,3,2,UA,1,F,22.86236854,3.5,2,2
5369,ID,0,0,0.0,0,0.0,5.25,9.5,1,1,0,8,8,6,1,1,4,1,1,UI,1,M,22.65625,3.5,2,2
5406,ID,2,0,0.0,1,1.75,6.25,7.75,1,5,0,2,1,4,2,2,4,3,4,UI,1,F,21.51385851,3.4,2,2
1794,ID,2,2,2.25,1,2.25,4.5,7.75,1,5,0,3,4,3,1,5,4,4,5,UGM,1,M,22.75830678,3.9,2,1
3146,ID,1,1,2.0,1,2.0,14.0,2.75,1,5,0,3,5,3,8,4,3,4,5,UI,1,M,18.31425598,3.7,2,2
4826,ID,1,1,2.25,1,2.25,3.25,5.75,1,5,0,2,2,3,3,2,3,3,2,UI,1,M,17.06555671,3.4,2,2
2191,ID,2,1,1.75,0,0.0,8.25,9.25,1,5,0,2,1,3,2,2,5,3,3,UGM,1,F,18.51851852,3.5,2,2
1973,ID,3,2,2.0,0,0.0,9.25,8.75,1,5,0,1,1,1,3,4,5,4,3,UGM,4,F,23.37257618,,2,2
4908,ID,3,2,2.25,2,2.25,4.25,4.75,1,5,0,4,2,4,1,4,3,4,5,UI,1,M,22.89281998,3.8,2,2
2310,ID,0,0,0.0,0,0.0,8.0,3.25,1,5,0,1,1,1,8,3,4,4,3,UGM,2,M,20.28479857,3.6,2,2
3168,ID,3,0,0.0,0,0.0,5.25,7.75,2,5,0,1,1,3,3,3,3,3,3,UI,1,M,17.7154195,3.8,2,2
5677,ID,7,0,0.0,0,0.0,7.0,6.75,1,5,0,3,3,2,4,4,3,3,3,UI,2,M,24.65483235,,2,2
2387,ID,1,0,0.0,0,0.0,13.25,7.0,1,5,0,1,2,1,2,2,2,2,2,UGM,1,M,24.43518667,3.5,2,2
5951,ID,2,2,2.0,6,1.75,11.5,7.5,2,5,0,2,3,3,2,4,3,2,3,UA,1,M,21.2585034,3.7,2,2
4734,ID,3,3,2.75,0,0.0,13.25,9.0,2,5,0,3,6,6,3,4,4,4,5,UI,1,M,19.22768787,3.8,2,2
4336,ID,5,2,2.25,1,2.25,2.25,5.75,1,2,0,7,1,2,6,1,3,4,4,UI,1,F,24.44727891,3.4,2,2
1863,ID,2,2,3.25,2,3.75,11.75,7.25,1,5,0,1,2,8,4,4,5,5,5,UGM,2,F,22.12973973,3.1,2,2
4063,ID,0,0,0.0,0,0.0,14.25,9.75,1,5,0,1,5,3,2,3,4,3,2,UI,1,M,32.8731098,3.1,2,2
3897,ID,1,0,0.0,0,0.0,9.25,2.75,2,5,0,3,3,4,7,3,3,3,3,UI,1,M,16.64932362,3.3,2,2
2337,ID,0,0,0.0,0,0.0,9.25,4.25,1,5,0,1,1,2,8,3,5,4,3,UGM,2,M,18.73048907,3.7,1,2
4696,ID,1,1,2.75,1,2.25,5.25,8.5,1,5,0,3,2,3,2,4,4,4,5,UI,1,M,24.74093729,3.7,2,2
3155,ID,4,0,0.0,3,3.25,9.25,6.75,1,5,0,3,6,5,3,3,3,3,4,UI,1,F,26.57312925,3.7,2,2
3058,ID,0,0,0.0,0,0.0,4.25,11.25,1,5,0,1,1,2,1,4,4,4,3,UI,1,M,21.35930625,3.7,2,2
5423,ID,3,0,0.0,7,4.25,3.25,10.0,1,5,0,1,2,2,1,3,3,3,3,UI,1,F,18.64534404,3.8,2,2
3969,ID,1,0,0.0,0,0.0,6.25,9.75,1,3,0,2,2,2,2,4,4,3,3,UI,1,F,25.30864198,3.5,2,2
1744,ID,3,0,0.0,2,2.75,6.25,6.75,1,5,0,5,5,3,5,4,5,4,3,UGM,1,M,26.70940171,3.8,2,2
2215,ID,0,0,0.0,0,1.25,4.25,8.75,1,5,0,3,2,1,3,2,2,3,2,UGM,1,M,19.05197378,3.9,2,2
4009,ID,7,0,0.0,0,0.0,3.25,9.75,1,5,0,2,1,4,4,3,4,3,3,UI,1,F,17.14677641,3.2,2,1
5572,ID,0,0,0.0,0,0.0,3.25,11.25,2,5,0,3,4,2,3,3,2,3,3,UI,1,M,22.0603538,3.6,2,2
4118,ID,1,1,2.25,0,0.0,8.25,3.75,1,5,0,3,1,2,3,4,5,3,5,UI,1,M,21.21831719,3.7,2,1
2573,ID,0,0,0.0,0,0.0,13.25,6.25,2,3,0,1,4,1,8,1,3,2,1,UGM,4,F,19.72103697,3.5,2,2
4856,ID,0,1,1.75,1,2.0,13.25,3.0,1,5,0,1,2,6,1,3,4,3,5,UI,1,M,21.875,3.3,2,2
3590,ID,3,3,2.25,1,2.0,2.25,3.75,2,3,0,1,1,2,3,4,4,3,4,UI,1,F,22.75830678,3.4,2,2
2272,ID,1,0,0.0,0,0.0,7.25,10.75,1,5,0,6,3,5,3,3,4,3,2,UGM,2,M,34.17489,3.7,2,2
4814,ID,2,1,2.75,3,2.25,5.25,10.25,1,5,0,1,1,3,3,3,2,4,2,UI,1,M,17.89802289,3.5,2,2
5914,ID,2,0,0.0,0,0.0,4.25,9.75,2,5,0,2,1,2,1,4,4,3,4,UA,1,M,30.44383913,3.4,2,2
2869,ID,5,3,2.25,1,2.25,8.25,3.0,1,5,0,3,4,2,1,5,3,4,5,UI,1,F,28.07504294,4.0,2,2
5502,ID,3,0,0.0,0,0.0,7.25,6.75,2,5,0,1,2,4,3,3,3,4,3,UI,1,M,17.89802289,3.2,2,2
1737,ID,1,3,4.75,3,5.0,3.25,10.25,1,5,0,8,1,2,3,2,2,2,2,UGM,1,F,20.80856124,3.7,2,1
5223,ID,2,0,4.75,0,0.0,15.25,2.0,1,5,0,1,1,1,4,4,5,4,4,UI,1,M,21.484375,3.5,2,2
1761,ID,0,0,0.0,0,0.0,15.25,7.75,1,5,0,1,1,1,5,3,4,3,3,UGM,3,M,20.66115702,3.3,2,2
4781,ID,0,0,0.0,0,0.0,13.25,9.75,1,5,0,2,3,2,3,4,3,4,3,UI,1,F,15.625,3.7,2,1
4670,ID,1,0,0.0,1,1.75,14.25,9.25,2,5,0,2,2,3,6,2,4,2,2,UI,1,F,14.3636886,3.8,2,2
3186,ID,3,0,0.0,3,2.25,3.75,5.25,2,5,0,1,3,4,1,5,4,3,5,UI,1,M,19.1953028,3.8,2,2
5862,ID,3,0,0.0,7,1.75,2.25,8.0,1,5,0,1,3,4,8,5,3,3,4,UA,1,F,29.38475666,4.0,2,2
3527,ID,2,0,0.0,2,2.0,3.25,4.25,1,5,0,5,8,3,1,3,5,3,3,UI,1,F,27.1177686,3.2,2,2
4224,ID,0,0,0.0,0,0.0,9.0,9.0,1,5,0,1,1,3,1,3,4,3,4,UI,1,M,19.8791026,3.1,2,2
5481,ID,2,0,0.0,4,4.75,5.25,8.0,1,5,6,5,2,7,7,2,2,2,2,UI,1,F,28.02768166,,2,1
1773,ID,2,2,3.25,2,2.75,4.25,9.75,1,5,0,4,3,1,2,5,3,2,5,UGM,1,F,23.38868656,3.8,2,1
5312,ID,0,0,0.0,0,0.0,3.25,7.75,1,5,0,2,2,1,2,3,2,3,3,UI,1,M,21.08281329,3.3,2,2
1745,ID,2,0,0.0,0,0.0,4.25,10.75,1,5,0,1,2,3,2,3,4,3,3,UGM,1,M,18.82711104,3.6,1,2
3648,ID,3,4,2.0,3,2.0,6.25,9.75,1,5,0,2,1,4,1,2,2,2,2,UI,1,M,25.91068435,3.4,2,2
5843,ID,0,0,0.0,1,2.25,3.25,7.75,1,5,0,1,3,1,3,3,4,4,3,UA,1,M,27.88761707,3.9,2,2
4216,ID,1,1,2.75,0,0.0,6.25,6.25,1,5,0,1,2,1,2,4,3,4,2,UI,1,F,19.37716263,3.3,2,2
2411,ID,1,0,0.0,0,0.0,13.25,8.75,2,5,0,1,3,1,3,3,3,3,2,UGM,1,M,18.73048907,3.7,2,2
3741,ID,0,0,0.0,0,0.0,9.25,6.75,1,5,0,1,1,4,4,3,4,3,4,UI,1,M,18.61149584,3.6,2,1
3299,ID,3,5,2.5,5,3.0,9.25,6.0,1,5,0,1,2,2,1,4,2,4,2,UI,1,F,20.07960128,3.6,1,2
2004,ID,0,0,0.0,0,0.0,13.75,6.75,1,5,0,1,1,3,6,3,3,3,2,UGM,1,M,18.08021039,3.3,2,2
1756,ID,2,0,0.0,0,0.0,11.75,2.75,1,2,0,3,1,1,4,3,5,3,3,UGM,2,F,22.79032897,3.5,2,2
5175,ID,0,0,0.0,0,0.0,15.25,8.5,1,4,0,2,2,2,2,3,4,3,4,UI,1,F,21.55102041,3.6,2,2
3153,ID,0,0,0.0,1,2.25,7.75,8.75,1,1,2,1,4,4,2,3,4,4,2,UI,1,M,16.16161616,3.6,2,2
2008,ID,1,3,3.25,1,4.0,3.5,4.5,1,5,0,3,4,4,5,4,5,5,5,UGM,1,F,23.25501864,3.6,2,1
3294,ID,3,3,4.75,3,4.75,6.75,6.75,1,5,0,5,2,4,5,4,4,4,2,UI,1,F,20.0617284,4.0,2,2
3025,ID,2,0,0.0,0,0.0,11.25,9.5,2,4,0,1,1,5,1,2,5,4,4,UI,1,M,19.11111111,3.5,2,2
5140,ID,0,1,3.75,0,0.0,16.0,10.75,2,5,0,1,3,1,2,4,5,5,2,UI,1,F,17.7154195,3.6,2,1
2717,ID,1,0,0.0,0,0.0,9.25,8.25,1,5,0,2,1,4,3,4,4,3,3,UI,3,M,21.49028551,3.8,2,2
4098,ID,0,0,0.0,0,0.0,5.75,8.75,2,5,0,1,3,5,6,3,3,3,3,UI,1,F,18.06616734,3.5,2,2
3154,ID,0,0,0.0,0,0.0,3.25,6.75,1,5,0,2,2,4,1,2,3,2,2,UI,1,M,23.19109462,3.7,2,2
1987,ID,6,1,1.5,1,3.0,13.25,7.75,1,5,0,3,1,3,2,2,4,2,4,UGM,1,F,18.36547291,3.5,2,2
2311,ID,1,0,0.0,0,0.0,3.25,2.75,1,5,0,3,3,1,2,3,3,3,3,UGM,2,M,18.75,3.8,2,2
3503,ID,3,1,2.25,2,3.0,4.25,6.75,1,5,0,3,3,4,4,4,3,3,5,UI,1,M,21.875,3.4,2,2
3700,ID,2,0,0.0,0,0.0,6.75,4.75,1,5,0,1,3,2,1,4,4,4,3,UI,1,M,24.65483235,3.3,2,2
4055,ID,1,0,0.0,0,0.0,3.5,4.25,1,1,3,3,3,3,3,4,3,4,4,UI,1,F,24.25867407,3.8,2,1
4567,ID,0,0,0.0,0,0.0,13.25,2.75,1,5,0,2,2,2,4,4,5,4,5,UI,1,M,22.89281998,3.7,2,2
5680,ID,0,6,1.25,5,2.25,11.25,9.25,1,5,0,3,3,3,4,4,4,4,3,UI,3,F,31.53344671,3.5,2,1
3331,ID,0,0,0.0,0,0.0,5.75,8.5,1,5,0,1,1,4,1,3,4,3,4,UI,1,M,20.13477975,3.1,2,2
2046,ID,0,0,0.0,0,0.0,15.25,7.75,1,5,0,8,8,2,4,4,5,4,4,UGM,1,M,26.171875,3.9,2,2
2216,ID,5,0,0.0,6,3.0,4.25,10.25,1,5,0,5,5,1,3,4,3,4,3,UGM,1,F,23.14814815,3.3,2,2
3384,ID,4,4,2.25,2,4.0,6.25,7.25,2,5,0,1,1,4,4,4,4,3,5,UI,1,F,20.33832645,3.7,2,2
2817,ID,1,1,3.75,0,0.0,13.25,7.25,1,5,0,1,1,2,2,5,5,4,5,UI,2,M,19.140625,3.5,2,2
5460,ID,2,2,2.25,2,2.25,4.25,11.0,1,5,0,2,1,3,4,3,4,3,3,UI,1,F,20.38156971,3.5,2,2
2407,ID,1,0,0.0,1,2.25,5.25,9.25,1,5,0,1,5,1,2,3,4,3,2,UGM,1,M,23.50780533,3.7,2,2
3332,ID,2,1,1.75,3,2.0,3.25,10.25,1,5,0,1,1,3,1,4,4,3,3,UI,1,M,18.02595738,3.7,2,2
4153,ID,1,1,2.5,0,0.0,14.25,7.25,2,5,0,3,2,3,2,4,4,3,4,UI,1,M,26.83518006,3.9,2,1
2257,ID,1,0,0.0,2,2.0,14.25,2.75,1,5,0,8,8,1,6,2,1,3,1,UGM,1,M,16.02307323,3.8,2,2
3578,ID,0,0,0.0,0,0.0,13.25,7.75,1,5,0,1,1,4,3,3,3,3,3,UI,1,M,19.97918835,3.8,2,2
2980,ID,1,1,2.75,1,2.25,7.0,3.75,1,5,0,4,1,4,3,4,3,4,4,UI,1,M,23.42355741,3.7,2,2
5709,ID,0,0,0.0,1,3.75,13.25,10.0,1,5,0,2,2,2,1,3,4,3,4,UA,2,M,21.484375,3.6,2,2
