ID,Country,PA_Days,VA_Weekly_Days,VA_Daily_Hours,MIA_Weekly_Days,MIA_Daily_Hours,Sedentary_Daily_Hours,Hours_Slept,Uni_Facilities,Smoking_Habits,Alcohol_Drinks,Fruits,Veg,Fastfood,Sugary_Drinks,Optimism,Relaxedness,Coping,Closeness,University,Year,Gender,BMI,GPA,Campus,Sports_Club
3933,Indonesia,0,0,0,0,0,14.25,6.75,1,5,0,3,5,7,8,3,2,2,2,Universitas Indonesia,1,2,21.5349084,3.9,2,2
1916,Indonesia,2,1,2.25,0,0,7.25,4.75,1,5,0,5,8,2,2,5,4,4,4,Universitas Gadjah Mada,2,2,21.2244898,3.4,2,2
2200,Indonesia,5,0,0,0,0,9.25,6.75,1,5,0,3,3,5,8,3,5,5,5,Universitas Gadjah Mada,1,1,20.57613169,3.3,1,2
5465,Indonesia,0,1,3.75,1,1.75,15.25,6,3,5,0,1,1,2,8,4,5,3,2,Universitas Indonesia,1,1,27.40765728,3.3,2,2
2117,Indonesia,2,0,0,1,3.25,11.25,4.75,1,5,0,1,3,3,8,5,3,4,3,Universitas Gadjah Mada,3,1,27.54820937,3.5,2,2
4152,Indonesia,2,1,2.5,1,2,9.25,8,2,5,0,1,1,5,4,5,3,4,4,Universitas Indonesia,1,1,17.578125,3.9,2,1
5011,Indonesia,4,4,4.75,1,2.25,4.25,4.75,1,5,0,2,1,3,3,4,4,3,5,Universitas Indonesia,1,2,30.27371181,3.8,2,1
3151,Indonesia,1,0,0,0,0,5.25,3.75,1,5,0,2,2,5,2,3,4,4,4,Universitas Indonesia,1,1,33.29864724,3.7,2,2
4558,Indonesia,2,0,0,2,2.25,14.25,7.75,1,5,0,5,3,3,3,2,3,3,4,Universitas Indonesia,1,1,19.31295201,3.7,2,2
4345,Indonesia,0,0,0,0,0,15.25,7.75,1,5,0,1,1,3,3,5,4,4,3,Universitas Indonesia,1,1,24.8357635,3.8,2,2
5866,Indonesia,3,0,0,4,2.75,7.25,8.75,1,5,0,2,4,1,2,3,3,4,4,Unviersitas Airlangga,1,1,26.03749399,4.0,2,2
3423,Indonesia,0,0,0,0,0,13.25,8.25,1,5,0,3,3,3,2,5,4,4,4,Universitas Indonesia,1,1,23.12467037,3.9,2,2
3532,Indonesia,0,0,0,0,0,4.25,9.25,1,5,0,1,1,4,1,5,3,4,4,Universitas Indonesia,1,1,0,3.8,2,2
2697,Indonesia,2,0,0,0,0,4.25,8.25,1,5,0,1,1,4,3,4,4,4,3,Universitas Indonesia,2,1,21.51385851,3.9,2,2
5933,Indonesia,0,0,0,0,0,9.25,7.25,1,5,0,8,1,3,1,1,1,2,3,Unviersitas Airlangga,1,1,33.29864724,3.7,2,2
5439,Indonesia,7,0,0,7,4,6,4.75,1,1,0,3,8,1,1,5,5,5,5,Universitas Indonesia,1,2,20.57142857,3.4,2,1
3341,Indonesia,2,3,1.5,6,1.75,11.25,9.75,2,5,0,3,5,2,1,4,2,4,3,Universitas Indonesia,1,1,21.45357371,3.9,2,2
2505,Indonesia,3,2,3.75,3,2.75,6.75,7.75,1,5,0,1,2,4,2,3,2,3,2,Universitas Gadjah Mada,2,1,30.078125,3.8,2,2
2208,Indonesia,0,0,0,2,3,2.25,7.75,1,5,0,1,3,1,2,3,3,4,3,Universitas Gadjah Mada,1,1,18.66201469,3.5,2,2
4680,Indonesia,1,1,2.5,0,0,5.25,6.75,1,5,0,2,3,4,4,3,3,4,2,Universitas Indonesia,1,1,14.82134273,3.3,2,2
2029,Indonesia,1,0,0,1,1.75,13,9,1,5,0,5,3,1,4,5,4,4,5,Universitas Gadjah Mada,1,1,19.22768787,3.5,2,2
5612,Indonesia,1,0,0,0,0,7.25,9.25,1,5,0,3,4,3,3,3,5,3,3,Universitas Indonesia,1,2,NA,NA,2,2
1832,Indonesia,2,1,3.25,2,2.75,7.25,7.75,1,3,0,2,2,2,1,1,1,4,2,Universitas Gadjah Mada,1,2,17.91508924,3.8,2,2
4509,Indonesia,3,6,3.25,2,3,10.25,7.75,2,5,0,7,7,4,1,5,5,5,5,Universitas Indonesia,1,2,27.04164413,3.7,2,2
5639,Indonesia,2,0,0,1,4.25,14.25,2,1,4,0,1,3,8,8,3,3,2,1,Universitas Indonesia,2,2,NA,NA,2,1
4036,Indonesia,3,1,2.75,0,0,13.25,11.25,2,3,0,2,4,2,2,4,3,4,4,Universitas Indonesia,1,2,18.36547291,3.5,2,1
3003,Indonesia,3,0,0,0,0,10.25,7.75,2,5,0,8,6,2,2,5,3,3,3,Universitas Indonesia,1,1,21.75546853,3.3,2,2
5302,Indonesia,2,0,0,1,2.25,14,3.75,1,4,3,2,2,5,8,3,5,4,4,Universitas Indonesia,1,1,16.52892562,4.0,2,2
4786,Indonesia,5,5,2.25,0,0,2.25,7.75,1,5,0,6,7,1,3,5,3,5,4,Universitas Indonesia,1,2,24.25867407,3.7,2,2
4934,Indonesia,5,0,0,7,2.25,3.25,8.75,2,5,0,2,2,1,3,4,3,3,3,Universitas Indonesia,1,2,34.71783866,3.4,2,2
5256,Indonesia,0,0,0,0,0,6.25,7.75,1,5,0,3,2,3,3,2,4,3,2,Universitas Indonesia,1,1,18.42653421,3.3,2,2
5097,Indonesia,0,0,0,0,0,8.25,4.75,2,5,0,2,4,6,4,3,3,3,3,Universitas Indonesia,1,1,20.02884153,3.8,2,2
2451,Indonesia,1,0,0,0,0,8.25,10.75,2,5,0,3,3,2,3,4,3,3,2,Universitas Gadjah Mada,1,1,29.296875,NA,2,2
2315,Indonesia,1,0,0,1,3.75,10,5.75,1,5,0,1,2,3,4,3,4,4,3,Universitas Gadjah Mada,1,1,19.06771066,3.6,1,2
4952,Indonesia,2,4,4.5,2,3.25,2.25,6.75,1,5,0,2,3,2,2,1,2,1,1,Universitas Indonesia,1,2,16.01418399,3.8,2,2
1725,Indonesia,3,2,4.75,2,3.25,4.5,3.5,1,5,0,2,2,1,2,4,5,3,5,Universitas Gadjah Mada,1,2,20.3125,3.6,2,2
3576,Indonesia,0,0,0,0,0,11.25,6.75,2,5,0,3,3,1,1,3,3,3,2,Universitas Indonesia,1,2,24.77209671,3.8,2,2
2821,Indonesia,1,1,2.75,1,1.75,9.25,2.5,1,2,0,1,1,3,4,4,5,3,2,Universitas Indonesia,1,2,22.4996371,3.5,2,2
5898,Indonesia,1,2,2.5,2,2.75,5.25,10.75,2,5,0,1,2,4,6,4,4,4,4,Unviersitas Airlangga,1,1,20.54988662,3.9,2,2
2151,Indonesia,0,0,0,0,0,14.25,5.75,1,5,0,1,2,1,2,4,1,4,3,Universitas Gadjah Mada,1,1,17.578125,3.5,2,2
4101,Indonesia,5,0,0,3,2,3.25,8,1,5,0,2,3,2,2,4,2,3,4,Universitas Indonesia,1,1,20.703125,3.4,2,2
3349,Indonesia,0,0,0,0,0,6.25,4.5,2,5,0,2,3,4,1,3,2,3,3,Universitas Indonesia,1,2,25.2493372,3.9,2,2
1757,Indonesia,1,0,0,0,0,4.25,7.25,1,3,0,1,3,1,3,3,4,4,4,Universitas Gadjah Mada,2,2,19.46740129,3.2,2,2
5758,Indonesia,0,0,0,0,0,11.25,6.25,1,5,0,4,5,2,3,3,4,3,4,Unviersitas Airlangga,1,1,17.22480372,NA,2,2
3200,Indonesia,3,1,3,1,1.75,4.5,7.75,2,5,0,1,1,2,1,3,3,3,3,Universitas Indonesia,1,2,22.03856749,3.7,2,1
4021,Indonesia,2,0,0,0,2.25,15.25,7.75,1,5,0,2,2,3,2,4,3,4,4,Universitas Indonesia,1,2,18.59012493,3.5,2,2
5970,Indonesia,1,0,0,0,0,3.5,7.75,1,5,0,1,3,3,2,5,2,4,4,Unviersitas Airlangga,3,1,19.72386588,3.6,2,2
2393,Indonesia,3,0,0,0,0,12.75,8,1,5,0,1,2,2,4,3,2,3,4,Universitas Gadjah Mada,1,1,20.44674202,3.5,2,2
2860,Indonesia,2,0,0,1,2.25,5.25,6.75,1,5,0,1,1,5,4,3,3,3,3,Universitas Indonesia,1,1,20.54569362,3.6,2,2
5094,Indonesia,0,0,0,0,0,14.25,8.25,1,5,0,1,1,2,3,5,3,4,4,Universitas Indonesia,1,1,24.609375,3.6,2,2
4234,Indonesia,5,0,0,5,1.75,8,6,1,5,0,1,1,4,3,4,4,4,4,Universitas Indonesia,1,1,22.22222222,3.8,2,2
4809,Indonesia,1,0,0,1,2.25,8.25,7.75,1,5,0,4,4,4,2,4,5,3,4,Universitas Indonesia,1,1,21.08281329,3.2,2,2
3085,Indonesia,3,0,0,0,0,6.25,8.25,1,5,0,2,3,4,5,4,4,3,3,Universitas Indonesia,1,2,17.64705882,3.6,2,2
2448,Indonesia,3,3,3.25,3,3.25,6.25,8,1,5,0,1,2,3,3,3,3,4,3,Universitas Gadjah Mada,3,2,25.25951557,3.8,2,2
4448,Indonesia,4,0,0,5,4.75,10.5,9.25,2,5,0,1,1,1,1,3,3,3,3,Universitas Indonesia,1,2,27.54820937,3.9,2,1
2256,Indonesia,0,0,0,0,0,8.25,5.75,1,5,0,2,2,4,4,3,4,3,2,Universitas Gadjah Mada,1,1,29.296875,3.8,2,2
5568,Indonesia,0,0,0,0,1.75,15.75,7.75,1,5,0,1,5,3,6,3,3,4,4,Universitas Indonesia,3,1,NA,NA,1,2
2688,Indonesia,0,0,0,0,0,5.25,6.75,1,5,0,1,2,2,3,3,4,3,3,Universitas Indonesia,1,1,21.78649237,3.5,2,2
4551,Indonesia,2,0,0,4,5,6.5,8.25,1,5,0,2,8,1,3,5,2,5,2,Universitas Indonesia,1,2,21.96712018,3.4,2,2
4665,Indonesia,0,0,0,0,0,6.5,7,2,5,0,1,1,4,2,3,4,3,4,Universitas Indonesia,1,1,20,3.9,2,2
5056,Indonesia,2,0,0,2,4.75,3.25,10.25,1,5,0,1,2,1,2,3,2,4,4,Universitas Indonesia,1,1,17.4817898,3.6,2,2
5257,Indonesia,2,2,1.75,2,2,2,6,1,4,0,3,2,4,4,4,4,4,4,Universitas Indonesia,1,2,17.13137996,3.3,2,2
6026,Indonesia,3,0,0,4,2,14.25,10.25,1,5,0,2,8,6,2,3,2,3,4,Unviersitas Airlangga,1,1,21.77843524,3.9,2,2
2156,Indonesia,2,2,2.75,2,1.75,5.25,4.75,1,5,0,1,1,3,3,3,3,4,3,Universitas Gadjah Mada,1,1,28.125,3.5,2,1
3044,Indonesia,4,4,3.25,3,2.25,13.5,9.25,1,5,0,5,3,4,3,3,3,4,4,Universitas Indonesia,1,2,25.2493372,3.6,2,2
4914,Indonesia,0,0,0,0,0,15.25,2.75,1,5,0,2,1,4,1,4,4,4,4,Universitas Indonesia,1,1,20.19509221,3.9,2,2
4964,Indonesia,2,0,0,0,0,1.25,7,1,5,0,6,5,4,8,5,5,5,4,Universitas Indonesia,1,1,22.31327843,3.9,2,1
4134,Indonesia,2,0,0,0,0,7.25,6.75,1,5,0,1,3,1,2,2,3,5,2,Universitas Indonesia,1,1,19.10009183,3.7,2,2
4158,Indonesia,2,2,3.5,1,2,5.25,7.25,1,5,0,2,2,2,1,4,3,3,5,Universitas Indonesia,1,1,22.20633069,3.7,2,2
4797,Indonesia,0,0,0,0,0,8.25,2.75,1,5,0,1,1,4,3,3,5,3,2,Universitas Indonesia,1,2,17.04330261,3.9,2,2
5817,Indonesia,1,0,0,1,3,4,8.75,2,5,0,1,2,1,3,3,4,4,2,Unviersitas Airlangga,1,2,20.32443826,4.0,2,2
3300,Indonesia,0,0,0,0,0,8.25,9,1,5,0,2,3,3,1,4,4,4,4,Universitas Indonesia,1,1,19.81405274,4.0,2,2
2810,Indonesia,0,0,0,1,4.25,13.75,7.75,1,5,10,1,1,3,3,2,4,3,3,Universitas Indonesia,1,1,20.17325264,3.6,2,2
5641,Indonesia,2,0,0,0,0,5.25,6.75,2,5,0,1,1,1,1,3,3,3,3,Universitas Indonesia,2,2,NA,NA,2,2
1895,Indonesia,1,0,0,0,0,3.25,7.25,1,5,0,2,3,1,1,2,3,4,2,Universitas Gadjah Mada,1,1,18.59012493,3.8,2,2
3723,Indonesia,3,0,0,3,2.25,13.5,4.75,1,5,0,3,3,3,4,4,5,3,5,Universitas Indonesia,1,1,19.14672216,3.7,2,2
5921,Indonesia,2,0,0,0,0,9.75,6.75,2,5,0,1,2,1,1,3,4,2,4,Unviersitas Airlangga,1,1,21.60410478,3.7,2,2
3356,Indonesia,1,0,0,1,4.25,4.25,8.75,1,5,0,1,1,2,2,4,2,3,3,Universitas Indonesia,1,1,19.46740129,3.7,2,2
5841,Indonesia,1,0,0,1,2.25,4.25,10.25,1,5,0,3,3,4,1,4,4,4,4,Unviersitas Airlangga,1,1,19.22768787,3.9,2,2
1664,Indonesia,1,1,3.25,3,3.75,9.25,9.25,1,4,0,3,3,2,1,4,4,2,3,Universitas Gadjah Mada,1,2,24.22145329,3.9,2,2
2542,Indonesia,2,2,3.25,2,3.25,9.25,7.75,1,2,1,2,4,3,2,5,5,5,3,Universitas Gadjah Mada,1,2,22.49134948,3.8,2,2
5484,Indonesia,1,3,2.25,3,1.75,7.25,8.75,2,5,0,1,1,3,2,4,2,4,4,Universitas Indonesia,1,2,21.2585034,3.6,2,2
2352,Indonesia,3,0,0,0,0,12.25,10.25,1,5,0,2,6,3,4,3,5,3,3,Universitas Gadjah Mada,4,1,19.11111111,3.7,2,2
4366,Indonesia,0,0,0,0,0,6.25,9.5,1,5,0,1,2,4,4,4,4,3,3,Universitas Indonesia,1,1,26.37023814,3.7,2,2
3640,Indonesia,3,1,2.25,1,1.75,4.25,7.75,1,5,0,1,1,4,8,3,4,4,4,Universitas Indonesia,1,2,19.13580247,3.9,2,2
2463,Indonesia,5,5,2.75,5,2.75,9.25,7.25,1,5,0,1,1,1,2,4,5,4,2,Universitas Gadjah Mada,1,2,20.51508648,3.3,2,2
2258,Indonesia,1,0,0,0,0,13.25,8.75,2,5,0,2,3,1,4,3,3,3,2,Universitas Gadjah Mada,1,1,19.11111111,3.8,2,2
3875,Indonesia,0,1,2.25,0,0,6.5,5.75,1,5,0,2,2,1,4,5,3,4,3,Universitas Indonesia,1,1,18.02595738,3.4,2,2
3754,Indonesia,0,0,0,0,0,15.25,3.75,1,4,0,1,1,4,7,3,3,2,2,Universitas Indonesia,1,1,21.8299522,3.8,2,2
4320,Indonesia,1,1,3.75,5,3,13.5,10.5,2,5,0,1,1,1,4,3,3,3,4,Universitas Indonesia,1,1,19.47340663,3.2,2,2
2921,Indonesia,0,0,0,1,1.75,13.25,5.5,1,5,0,2,1,8,3,3,3,3,3,Universitas Indonesia,1,1,20.3125,3.6,2,2
1679,Indonesia,2,0,0,0,0,12.25,9.75,1,5,0,1,8,6,8,3,3,4,4,Universitas Gadjah Mada,1,1,21.09375,3.8,2,2
4191,Indonesia,3,1,2.75,2,2.75,4.25,8.25,1,5,0,3,3,4,2,5,5,5,4,Universitas Indonesia,1,1,23.23345618,3.9,2,2
2626,Indonesia,1,0,0,2,4.25,3.25,9.75,1,5,0,2,2,2,4,2,2,3,4,Universitas Indonesia,1,1,27.88761707,3.8,2,2
1638,Indonesia,7,0,0,0,0,7,9.75,1,5,0,1,1,2,3,5,5,3,5,Universitas Gadjah Mada,1,1,18.73048907,3.8,2,2
2143,Indonesia,1,0,0,0,0,5.25,7.75,1,5,0,1,2,2,4,3,4,4,5,Universitas Gadjah Mada,1,1,21.92612582,3.6,2,2
5750,Indonesia,0,0,0,0,0,5.25,2.25,1,5,0,1,1,5,4,3,4,4,4,Unviersitas Airlangga,1,1,19.23356075,3.3,2,2
5577,Indonesia,0,0,0,6,2.25,13.25,10.75,1,5,0,1,1,3,6,4,4,2,3,Universitas Indonesia,1,1,NA,NA,2,2
2301,Indonesia,3,0,0,6,1.75,2.25,2.75,1,5,0,3,3,2,2,5,5,5,5,Universitas Gadjah Mada,1,1,20,3.5,1,2
5170,Indonesia,1,0,1.25,0,1.25,4.25,4.25,1,5,0,1,1,2,2,2,3,2,4,Universitas Indonesia,1,1,24.4646016,3.8,2,2
5715,Indonesia,0,0,0,0,0,13.25,4.75,2,4,0,1,1,5,1,3,5,4,3,Unviersitas Airlangga,1,2,18.37682515,NA,2,2
2619,Indonesia,5,5,3.25,5,3.25,9.25,2.75,1,5,0,3,3,3,2,3,2,3,2,Universitas Indonesia,4,1,26.50211621,3.8,2,2
4410,Indonesia,4,3,1.5,4,2,5.25,8.75,1,5,0,2,2,3,3,4,4,3,2,Universitas Indonesia,1,2,26.7755102,3.9,2,1
5411,Indonesia,2,2,2.5,0,0,5.5,8,1,5,0,3,4,6,5,4,4,3,4,Universitas Indonesia,1,1,25.390625,3.4,2,2
5002,Indonesia,4,1,3.25,1,3.25,5.25,7.75,1,5,0,3,2,1,2,5,5,4,4,Universitas Indonesia,1,2,22.58955144,3.8,2,1
3211,Indonesia,0,0,0,0,0,13.25,8.75,2,5,0,2,1,2,1,3,3,3,3,Universitas Indonesia,1,1,23.14725512,3.5,2,2
4556,Indonesia,0,0,0,0,0,11.25,2.75,1,5,0,3,2,2,4,4,4,4,4,Universitas Indonesia,1,1,24.97704316,3.4,2,1
4368,Indonesia,4,4,3.25,0,0,3.75,6.75,1,5,0,1,1,2,2,3,4,4,4,Universitas Indonesia,1,2,25.92592593,3.9,2,2
3644,Indonesia,1,0,0,0,0,3.25,8.5,1,5,0,3,1,1,2,4,3,4,4,Universitas Indonesia,1,1,22.0603538,3.2,2,2
2199,Indonesia,1,0,0,0,0,5.25,7.25,1,5,0,1,6,1,3,3,4,3,3,Universitas Gadjah Mada,1,1,22.21296682,3.4,2,2
5959,Indonesia,2,0,0,0,0,6.25,9.75,1,5,0,3,2,2,3,3,4,3,4,Unviersitas Airlangga,3,1,17.64705882,3.3,1,2
3315,Indonesia,1,1,2.25,1,3.25,4.25,6.75,1,5,0,3,3,2,2,3,5,5,5,Universitas Indonesia,1,1,21.09375,3.7,2,2
5818,Indonesia,1,1,2.25,1,2.25,3.25,9.75,2,5,0,1,2,3,3,3,3,3,3,Unviersitas Airlangga,1,1,22.94811574,3.7,2,2
3538,Indonesia,2,2,1.75,2,3,5.25,10.75,1,4,0,8,3,2,2,3,3,3,3,Universitas Indonesia,1,2,18.5178041,3.9,2,1
4034,Indonesia,1,2,2.25,2,2.75,10,7.5,1,5,0,3,3,3,3,4,5,2,2,Universitas Indonesia,1,2,25.82644628,3.3,2,2
5335,Indonesia,2,0,0,1,2.75,15.25,9.25,1,5,0,1,1,1,2,3,3,4,4,Universitas Indonesia,1,1,23.01117686,3.5,2,2
3772,Indonesia,0,0,0,0,0,5.25,8,1,5,0,2,5,6,5,2,4,2,4,Universitas Indonesia,1,1,20.66115702,3.8,2,2
4755,Indonesia,5,3,3.25,3,3.25,7.25,8.25,2,5,0,1,1,1,1,3,4,3,2,Universitas Indonesia,1,2,17.30103806,3.9,2,2
5703,Indonesia,7,0,0,7,4,6.25,8.75,2,5,0,1,2,1,1,4,4,4,4,Unviersitas Airlangga,2,1,29.38475666,3.2,2,2
2678,Indonesia,1,1,2.25,1,2.25,4.25,9.75,1,5,0,1,1,3,3,3,4,3,3,Universitas Indonesia,4,1,21.40309156,3.7,1,2
4970,Indonesia,7,1,4.75,5,3.75,5.75,9.75,1,5,0,3,2,2,1,3,3,3,2,Universitas Indonesia,1,1,23.10843458,3.9,2,2
5748,Indonesia,0,0,0,0,0,5.25,6.75,1,5,0,3,5,1,3,4,4,4,4,Unviersitas Airlangga,1,1,20.02884153,3.6,2,1
3226,Indonesia,1,0,0,0,0,2.5,2.75,1,5,0,1,1,1,1,5,5,5,5,Universitas Indonesia,1,2,19.13265306,3.4,1,2
2032,Indonesia,0,0,0,0,0,5.75,5.75,1,5,0,3,3,1,1,3,3,3,3,Universitas Gadjah Mada,1,1,19.56295525,3.6,2,2
1708,Indonesia,0,0,0,0,0,5.75,2.75,1,5,0,2,2,6,3,5,5,5,5,Universitas Gadjah Mada,1,1,19.22768787,3.8,2,2
3134,Indonesia,1,0,0,0,0,6.25,6.75,1,5,0,1,3,3,4,2,3,4,3,Universitas Indonesia,1,1,23.87511478,3.4,2,2
1729,Indonesia,2,3,2.25,2,2,7.25,7.75,1,4,0,1,2,1,3,4,3,4,3,Universitas Gadjah Mada,2,2,27.70083102,3.9,2,1
2183,Indonesia,1,0,0,0,0,4.25,6.75,2,5,0,2,3,1,2,4,5,3,2,Universitas Gadjah Mada,1,2,22.40817899,3.5,2,2
3625,Indonesia,2,4,1.5,0,0,10.75,11.5,1,5,0,2,2,2,3,4,3,4,4,Universitas Indonesia,1,1,23.33546614,3.2,2,2
4087,Indonesia,3,2,3.25,5,2.25,9.25,9.75,1,2,0,3,3,2,6,5,5,5,5,Universitas Indonesia,1,2,18.9370029,3.2,2,1
2129,Indonesia,3,0,0,3,2.25,6.25,10.5,1,5,0,3,3,3,3,3,4,3,2,Universitas Gadjah Mada,1,1,23.63403301,3.7,2,2
5385,Indonesia,2,0,0,1,2.25,11.25,3.25,2,5,0,1,3,3,3,3,4,4,4,Universitas Indonesia,1,2,17.56965112,3.6,2,2
3095,Indonesia,1,1,3.75,5,2.75,13.25,7.75,2,5,0,1,2,3,3,4,4,4,3,Universitas Indonesia,1,2,23.38868656,3.9,2,2
2242,Indonesia,3,0,0,2,2.75,4.25,8.75,1,5,0,1,2,1,3,3,4,3,4,Universitas Gadjah Mada,1,1,16.44736842,3.5,2,2
5912,Indonesia,7,0,0,5,1.75,13.25,8.25,2,5,0,1,4,1,4,5,1,3,3,Unviersitas Airlangga,1,2,23.10843458,4.0,2,2
5273,Indonesia,0,0,0,0,0,5.25,8.5,2,5,0,4,2,4,4,2,3,3,4,Universitas Indonesia,1,1,25.390625,3.5,2,2
2780,Indonesia,3,3,2.25,0,0,9.25,5.25,1,5,0,1,1,6,4,4,4,3,4,Universitas Indonesia,4,2,22.85714286,3.6,2,2
2963,Indonesia,6,4,1.5,2,2,1.25,6.75,2,5,0,1,1,3,1,4,5,2,4,Universitas Indonesia,1,2,22.20408163,3.4,2,2
3230,Indonesia,3,0,0,3,1.75,6.25,8.75,1,5,0,1,1,5,6,2,3,2,2,Universitas Indonesia,1,2,18.36900337,3.5,2,2
2284,Indonesia,1,0,0,0,0,2.5,10,1,5,0,6,6,3,2,1,1,3,5,Universitas Gadjah Mada,1,1,22.58270917,3.4,2,1
3599,Indonesia,0,0,0,0,0,2.25,8.75,1,5,0,1,2,3,3,3,3,3,3,Universitas Indonesia,1,1,19.13265306,3.9,2,2
5754,Indonesia,3,4,1.75,4,4.75,5.25,8.75,1,5,0,1,1,2,3,3,4,4,5,Unviersitas Airlangga,1,1,21.23057202,NA,2,2
2652,Indonesia,2,1,2.75,2,1.75,9.25,9.5,1,5,0,1,1,3,3,4,4,4,4,Universitas Indonesia,3,1,19.13265306,NA,2,2
4528,Indonesia,0,0,0,0,0,5.75,8,1,5,0,1,1,4,1,4,2,3,3,Universitas Indonesia,1,2,22.30814991,3.8,2,2
1688,Indonesia,1,0,0,0,0,13.25,7.75,2,5,0,1,1,3,6,4,1,3,3,Universitas Gadjah Mada,1,1,23.11111111,3.7,2,1
2103,Indonesia,1,1,3.25,1,2.25,15.25,9.25,1,4,0,1,2,2,2,4,4,3,3,Universitas Gadjah Mada,1,2,NA,3.5,2,1
5968,Indonesia,3,0,0,0,0,11.75,2.75,1,5,0,2,4,2,8,4,4,4,4,Unviersitas Airlangga,1,2,30.42184965,3.8,2,2
2809,Indonesia,3,2,2.25,1,2.25,5.25,7.25,1,5,1,3,3,1,3,4,3,4,5,Universitas Indonesia,3,1,23.828125,3.6,2,1
5732,Indonesia,1,0,0,1,2.75,6.75,5.75,1,5,0,2,1,1,2,4,4,4,4,Unviersitas Airlangga,3,1,26.5625,3.5,2,2
2036,Indonesia,1,0,0,0,0,8.75,7.75,1,5,0,3,3,3,4,4,2,3,4,Universitas Gadjah Mada,1,1,17.83590963,3.7,2,2
3882,Indonesia,2,1,1.75,1,2,2.25,7.25,1,5,0,3,3,5,3,3,4,3,4,Universitas Indonesia,1,1,21.71925011,3.3,2,2
3728,Indonesia,4,0,0,2,2,11.25,7,1,5,0,1,1,1,7,2,3,2,2,Universitas Indonesia,1,1,18.73048907,3.3,2,2
3175,Indonesia,0,0,0,0,0,6.25,6.75,1,4,0,1,1,2,2,3,4,3,3,Universitas Indonesia,1,2,27.10204082,3.2,2,2
3408,Indonesia,1,0,0,0,0,7.5,8.75,1,5,0,2,1,3,2,3,4,3,4,Universitas Indonesia,1,1,19.11111111,3.6,2,1
5941,Indonesia,2,0,0,0,0,6.25,8.75,1,5,0,1,2,3,2,4,3,2,2,Unviersitas Airlangga,1,2,18.59113034,3.7,2,2
6003,Indonesia,0,0,0,0,0,14.25,3,1,5,0,1,3,1,3,2,1,2,4,Unviersitas Airlangga,3,1,20.82465639,3.9,2,2
5768,Indonesia,2,2,2.25,2,2.25,3.25,7.75,1,5,0,3,3,4,4,4,5,4,3,Unviersitas Airlangga,2,1,22.65625,3.5,2,1
4615,Indonesia,3,0,0,0,0,8.25,9.75,2,4,1,1,2,2,2,4,4,4,3,Universitas Indonesia,1,1,20.93212012,3.8,2,1
3992,Indonesia,2,2,2.25,1,2.25,6.25,6.25,1,3,0,1,1,1,2,3,3,3,3,Universitas Indonesia,1,1,18.02595738,3.9,2,2
4159,Indonesia,4,0,0,7,2.25,4.25,4.25,2,4,0,6,7,6,2,4,4,3,5,Universitas Indonesia,1,1,18.28989483,3.8,2,1
1873,Indonesia,4,0,0,0,0,6.25,7.75,1,5,0,1,2,1,4,3,5,4,2,Universitas Gadjah Mada,1,2,26.7299275,3.5,2,2
4668,Indonesia,2,1,1.75,1,2.75,3.75,7.75,1,5,0,1,1,2,4,4,4,4,4,Universitas Indonesia,1,1,18.75,3.5,2,2
5845,Indonesia,2,0,0,1,2,7.25,6.25,2,5,0,3,2,5,4,3,5,4,3,Unviersitas Airlangga,1,1,19.53125,3.9,2,2
5547,Indonesia,0,0,0,0,0,15.25,5,1,5,0,1,1,8,8,4,5,5,3,Universitas Indonesia,1,1,NA,NA,2,2
4927,Indonesia,0,1,3.5,0,0,12,5.75,1,5,0,1,1,3,5,3,2,2,3,Universitas Indonesia,1,2,17.7154195,3.5,2,2
1990,Indonesia,0,3,2.25,0,0,13.25,8.5,1,1,0,2,1,2,8,4,2,4,4,Universitas Gadjah Mada,2,2,29.41176471,3.5,2,2
4099,Indonesia,2,0,0,2,3,9.5,9.5,2,5,0,1,2,4,3,4,4,3,4,Universitas Indonesia,1,1,20.39542144,3.7,2,2
5326,Indonesia,0,0,0,0,0,15.5,8,2,5,0,1,2,2,1,4,3,3,2,Universitas Indonesia,1,1,23.30558859,3.6,2,2
3505,Indonesia,7,0,0,5,2.25,8.25,7.75,1,5,2,6,3,4,7,5,4,4,3,Universitas Indonesia,1,2,23.26869806,3.8,2,2
4445,Indonesia,1,0,0,1,2.25,4.25,9,1,5,0,1,1,2,2,4,4,3,3,Universitas Indonesia,1,1,20.19509221,3.6,2,2
4474,Indonesia,3,3,1.75,3,1.75,9.25,8.25,1,5,0,2,1,3,1,3,4,3,4,Universitas Indonesia,1,1,23.62444749,3.7,2,2
2299,Indonesia,3,0,0,0,0,3.75,7.75,1,5,0,2,4,1,1,2,1,4,3,Universitas Gadjah Mada,1,1,19.22337562,3.9,2,2
3993,Indonesia,3,2,2.5,1,3,2.75,10.75,1,5,0,2,2,4,2,3,3,3,3,Universitas Indonesia,1,2,23.19831507,3.4,2,2
4373,Indonesia,1,0,0,0,0,6.75,6.75,1,5,0,4,1,4,2,3,4,3,2,Universitas Indonesia,1,1,20.56880661,3.5,2,2
5792,Indonesia,3,3,2.25,1,2,9.25,9,1,5,0,1,2,2,2,5,3,4,2,Unviersitas Airlangga,3,1,21.484375,3.7,2,1
